,title,location,summary_review,review_score,movie_score,genre
13086,Shrek,"Paris, France",intertextual piece of ogre sized fairy tale fun ,8.0,7.9,Animation
13087,Shrek,Conn,deserve to be in best twenty movie of all time ,10.0,7.9,Animation
13088,Shrek,California,a cute film that effectively mix old fairy tale with an unusual twist ,10.0,7.9,Animation
13089,Shrek,California,very unoriginal ,3.0,7.9,Animation
13090,Shrek,Texas,dreck ( 5/10 ) ,5.0,7.9,Animation
13091,Shrek,NY,yawn ,3.0,7.9,Animation
13092,Shrek,"Geelong, Australia",bad ,4.0,7.9,Animation
13093,Shrek,"Saint Paul, MN",make it stop ,5.0,7.9,Animation
13094,Shrek,San Diego,pixar have nothing to worry about ,3.0,7.9,Animation
13095,Shrek,"las vegas, nv",smarmy medieval animate comedy build around modern reference ... ,4.0,7.9,Animation
13096,Shrek,"Connecticut, US",mind - numb ,2.0,7.9,Animation
13097,Shrek,"Newcastle, England",shallow and unsatisfying ,3.0,7.9,Animation
13098,Shrek,United States,yuck ,2.0,7.9,Animation
13099,Shrek,"Lincoln, NE",miss something ,2.0,7.9,Animation
13100,Shrek,United Kingdom,plenty for kid and adult alike ,7.9,7.9,Animation
13101,Shrek,UNKNOWN,shrek be very overrated ,2.0,7.9,Animation
13102,Shrek,Virginia Beach,the first disney hate film ,7.9,7.9,Animation
13103,Shrek,UNKNOWN,all hail the ogrelord ,8.0,7.9,Animation
13104,Shrek,France,when dreamworks raise its ugly head ... ,10.0,7.9,Animation
13105,Shrek,Norway,perhaps my favorite prince and princess story ,7.9,7.9,Animation
13106,Shrek,UNKNOWN,shrek ,9.0,7.9,Animation
13107,Shrek,United States,a solid entry in the dreamworks canon ,7.0,7.9,Animation
13108,Shrek,United States,laugh out loud comedy ,9.0,7.9,Animation
13109,Shrek,UNKNOWN,my favourite movie ,10.0,7.9,Animation
13110,Shrek,United Kingdom,""" for your information there ' a lot more to ogre than people think "" ",9.0,7.9,Animation
13111,Shrek,United Kingdom,shrek ( 2001 ) ,7.9,7.9,Animation
13112,Shrek,UNKNOWN,"truly a "" shrekcellent "" thriller ",10.0,7.9,Animation
13113,Shrek,UNKNOWN,super fun family movie ,9.0,7.9,Animation
13114,Shrek,"California, USA",animation go wild ,6.0,7.9,Animation
13115,Shrek,United Kingdom,classic ,10.0,7.9,Animation
13116,Shrek,Here,too much formula not enough parody ,4.0,7.9,Animation
13117,Shrek,Netherlands,eddie donkey rule ,6.0,7.9,Animation
13118,Shrek,"&#304;stanbul, Turkey",beautiful movie ,9.0,7.9,Animation
13119,Shrek,United States,a perfect mix of fairy tale and sarcasm ,9.0,7.9,Animation
13120,Shrek,TURKEY,legendary ,9.0,7.9,Animation
13121,Shrek,"califonia, USA",a perfect animated parody ,9.0,7.9,Animation
13122,Shrek,United States,great it be amazing ,10.0,7.9,Animation
13123,Shrek,United States,shrek ( 2001 ) - ogre + donkies + princess = awesome fairy tale ,10.0,7.9,Animation
13124,Shrek,"Hampshire, England",far from be just another mickey mouse animation ; shrek be a good natured well pitch animated film which tick enough box ,6.0,7.9,Animation
13125,Shrek,United States,very amusing ,9.0,7.9,Animation
13126,Shrek,Netherlands,the revolution of animation ,10.0,7.9,Animation
13127,Shrek,United Kingdom,great family entertainment ,9.0,7.9,Animation
13128,Shrek,Ireland,the male version of enchanted ,9.0,7.9,Animation
13129,Shrek,United States,the fact that it ' be copy ad nauseum do not diminish its freshness ,8.0,7.9,Animation
13130,Shrek,Canada,great fairy tale movie ,10.0,7.9,Animation
13131,Shrek,US,a wonderfully original animated film for adult as well as kid ,10.0,7.9,Animation
13132,Shrek,United States,shrek ,7.0,7.9,Animation
13133,Shrek,Bahrain,it be totally fun and comedy ,7.0,7.9,Animation
